Model.Year	Mfr	Division	Car.line	Class	CityMPG	HighwayMPG	CombinedMPG	Guzzler	Displacement	Cylinders	Transmission	Gears	CityCO2	HighwayCO2	CombinedCO2
2026	BMW	BMW	228 Gran Coupe	2-Wheel Drive, Front	27	39	31		2	4	Auto(AM-S7)	7	323	225	279
2026	BMW	BMW	228 xDrive Gran Coupe	All Wheel Drive	26	38	30		2	4	Auto(AM-S7)	7	333	233	288
2026	BMW	BMW	230i Coupe	2-Wheel Drive, Rear	26	35	30		2	4	Auto(S8)	8	333	251	296
2026	BMW	BMW	230i xDrive Coupe	All Wheel Drive	25	33	28		2	4	Auto(S8)	8	355	262	313
2026	BMW	BMW	330i Sedan	2-Wheel Drive, Rear	28	35	31		2	4	Auto(S8)	8	317	248	286
2026	BMW	BMW	330i xDrive Sedan	All Wheel Drive	26	34	29		2	4	Auto(S8)	8	332	256	298
2026	BMW	BMW	430i Convertible	2-Wheel Drive, Rear	27	35	30		2	4	Auto(S8)	8	329	253	295
2026	BMW	BMW	430i Coupe	2-Wheel Drive, Rear	28	36	31		2	4	Auto(S8)	8	315	248	285
2026	BMW	BMW	430i Gran Coupe	2-Wheel Drive, Rear	27	35	30		2	4	Auto(S8)	8	320	252	290
2026	BMW	BMW	430i xDrive Convertible	All Wheel Drive	24	33	28		2	4	Auto(S8)	8	359	263	316
2026	BMW	BMW	430i xDrive Coupe	All Wheel Drive	27	34	30		2	4	Auto(S8)	8	325	256	294
2026	BMW	BMW	430i xDrive Gran Coupe	All Wheel Drive	25	34	29		2	4	Auto(S8)	8	345	257	305
2026	BMW	BMW	530i Sedan	2-Wheel Drive, Rear	28	35	31		2	4	Auto(S8)	8	315	249	285
2026	BMW	BMW	530i xDrive Sedan	All Wheel Drive	27	35	30		2	4	Auto(S8)	8	325	253	292
2026	BMW	BMW	540i xDrive Sedan	All Wheel Drive	26	32	28		3	6	Auto(S8)	8	338	271	308
2026	BMW	BMW	740i Sedan	2-Wheel Drive, Rear	25	31	28		3	6	Auto(S8)	8	347	279	317
2026	BMW	BMW	740i xDrive Sedan	All Wheel Drive	24	31	27		3	6	Auto(S8)	8	359	285	326
2026	BMW	BMW	760i xDrive Sedan	All Wheel Drive	18	25	20		4.4	8	Auto(S8)	8	494	344	427
2026	BMW	BMW	840i Convertible	2-Wheel Drive, Rear	21	29	24		3	6	Auto(S8)	8	420	305	368
2026	BMW	BMW	840i Coupe	2-Wheel Drive, Rear	21	29	24		3	6	Auto(S8)	8	420	305	368
2026	BMW	BMW	840i Gran Coupe	2-Wheel Drive, Rear	21	29	24		3	6	Auto(S8)	8	420	305	368
2026	BMW	BMW	840i xDrive Convertible	All Wheel Drive	21	29	24		3	6	Auto(S8)	8	426	308	373
2026	BMW	BMW	840i xDrive Coupe	All Wheel Drive	21	29	24		3	6	Auto(S8)	8	426	308	373
2026	BMW	BMW	840i xDrive Gran Coupe	All Wheel Drive	21	29	24		3	6	Auto(S8)	8	426	308	373
2026	BMW	BMW	ALPINA XB7	All Wheel Drive	16	20	17		4.4	8	Auto(S8)	8	564	434	506
2026	BMW	Mini	Cooper C 2 Door	2-Wheel Drive, Front	27	39	32		2	4	Auto(AM-S7)	7	320	227	278
2026	BMW	Mini	Cooper C 4 Door	2-Wheel Drive, Front	28	39	32		2	4	Auto(AM-S7)	7	318	225	276
2026	BMW	Mini	Cooper C Convertible	2-Wheel Drive, Front	27	37	30		2	4	Auto(AM-S7)	7	327	238	287
2026	BMW	Mini	Cooper S 2 Door	2-Wheel Drive, Front	28	39	32		2	4	Auto(AM-S7)	7	315	225	275
2026	BMW	Mini	Cooper S 4 Door	2-Wheel Drive, Front	28	39	32		2	4	Auto(AM-S7)	7	311	226	273
2026	BMW	Mini	Cooper S Convertible	2-Wheel Drive, Front	26	36	30		2	4	Auto(AM-S7)	7	330	245	292
2026	BMW	Mini	Countryman S ALL4	All Wheel Drive	24	32	27		2	4	Auto(AM-S7)	7	366	273	324
2026	BMW	Mini	JCW 2 Door	2-Wheel Drive, Front	27	37	30		2	4	Auto(AM-S7)	7	328	238	288
2026	BMW	Mini	JCW Convertible	2-Wheel Drive, Front	26	35	30		2	4	Auto(AM-S7)	7	335	247	296
2026	BMW	Mini	JCW Countryman ALL4	All Wheel Drive	23	30	25		2	4	Auto(AM-S7)	7	389	288	344
2026	BMW	BMW	M2 Coupe	2-Wheel Drive, Rear	16	23	19		3	6	Manual(M6)	6	552	377	473
2026	BMW	BMW	M2 Coupe	2-Wheel Drive, Rear	16	23	19		3	6	Auto(S8)	8	535	381	466
2026	BMW	BMW	M2 Coupe CS	2-Wheel Drive, Rear	16	23	19		3	6	Auto(S8)	8	551	382	475
2026	BMW	BMW	M235 xDrive Gran Coupe	All Wheel Drive	24	33	27		2	4	Auto(AM-S7)	7	368	264	321
2026	BMW	BMW	M240i Coupe	2-Wheel Drive, Rear	23	32	26		3	6	Auto(S8)	8	391	276	339
2026	BMW	BMW	M240i xDrive Coupe	All Wheel Drive	23	32	26		3	6	Auto(S8)	8	387	274	336
2026	BMW	BMW	M3 Competition M xDrive Sedan	All Wheel Drive	16	23	18		3	6	Auto(S8)	8	556	381	477
2026	BMW	BMW	M3 Competition Sedan	2-Wheel Drive, Rear	16	23	19		3	6	Auto(S8)	8	541	383	470
2026	BMW	BMW	M3 Sedan	2-Wheel Drive, Rear	16	23	19		3	6	Manual(M6)	6	548	379	472
2026	BMW	BMW	M340i Sedan	2-Wheel Drive, Rear	27	33	29		3	6	Auto(S8)	8	326	265	299
2026	BMW	BMW	M340i xDrive Sedan	All Wheel Drive	26	33	29		3	6	Auto(S8)	8	336	264	304
2026	BMW	BMW	M4 Competition Coupe	2-Wheel Drive, Rear	16	23	19		3	6	Auto(S8)	8	541	383	470
2026	BMW	BMW	M4 Competition M xDrive Coupe	All Wheel Drive	16	23	18		3	6	Auto(S8)	8	547	381	472
2026	BMW	BMW	M4 Coupe	2-Wheel Drive, Rear	16	23	19		3	6	Manual(M6)	6	548	379	472
2026	BMW	BMW	M440i Convertible	2-Wheel Drive, Rear	27	33	29		3	6	Auto(S8)	8	327	266	300
2026	BMW	BMW	M440i Coupe	2-Wheel Drive, Rear	27	34	30		3	6	Auto(S8)	8	323	262	296
2026	BMW	BMW	M440i Gran Coupe	2-Wheel Drive, Rear	26	32	28		3	6	Auto(S8)	8	342	275	312
2026	BMW	BMW	M440i xDrive Convertible	All Wheel Drive	25	32	28		3	6	Auto(S8)	8	344	273	312
2026	BMW	BMW	M440i xDrive Coupe	All Wheel Drive	26	33	29		3	6	Auto(S8)	8	332	263	301
2026	BMW	BMW	M440i xDrive Gran Coupe	All Wheel Drive	25	31	27		3	6	Auto(S8)	8	350	284	320
2026	BMW	BMW	M4CompetitionMxDriveConvertible	All Wheel Drive	16	22	18		3	6	Auto(S8)	8	553	388	479
2026	BMW	BMW	M850i xDrive Convertible	All Wheel Drive	17	24	19		4.4	8	Auto(S8)	8	526	371	456
2026	BMW	BMW	M850i xDrive Coupe	All Wheel Drive	17	24	19		4.4	8	Auto(S8)	8	526	371	456
2026	BMW	BMW	M850i xDrive Gran Coupe	All Wheel Drive	17	24	19		4.4	8	Auto(S8)	8	526	371	456
2026	BMW	TOYOTA	Supra 2.0	2-Wheel Drive, Rear	25	31	27		2	4	Auto(S8)	8	350	288	322
2026	BMW	TOYOTA	Supra 3.0	2-Wheel Drive, Rear	22	29	25		3	6	Auto(S8)	8	391	298	349
2026	BMW	TOYOTA	Supra 3.0	2-Wheel Drive, Rear	19	26	21		3	6	Manual(M6)	6	468	334	408
2026	BMW	BMW	X1 M35i	All Wheel Drive	24	32	27		2	4	Auto(AM-S7)	7	370	275	327
2026	BMW	BMW	X1 xDrive28i	All Wheel Drive	25	34	28		2	4	Auto(AM-S7)	7	352	259	311
2026	BMW	BMW	X2 M35i	All Wheel Drive	23	31	26		2	4	Auto(AM-S7)	7	385	281	338
2026	BMW	BMW	X2 xDrive28i	All Wheel Drive	24	34	28		2	4	Auto(AM-S7)	7	359	259	314
2026	BMW	BMW	X3 M50	All Wheel Drive	25	30	27		3	6	Auto(S8)	8	346	288	320
2026	BMW	BMW	X3 xDrive30	All Wheel Drive	27	33	29		2	4	Auto(S8)	8	327	265	299
2026	BMW	BMW	X5 M Competition	All Wheel Drive	13	18	15		4.4	8	Auto(S8)	8	678	481	589
2026	BMW	BMW	X5 M60i xDrive	All Wheel Drive	17	22	19		4.4	8	Auto(S8)	8	512	391	458
2026	BMW	BMW	X5 sDrive40i	2-Wheel Drive, Rear	23	27	25		3	6	Auto(S8)	8	383	331	360
2026	BMW	BMW	X5 xDrive40i	All Wheel Drive	23	27	25		3	6	Auto(S8)	8	375	323	352
2026	BMW	BMW	X6 M Competition	All Wheel Drive	13	18	15		4.4	8	Auto(S8)	8	678	481	589
2026	BMW	BMW	X6 M60i xDrive	All Wheel Drive	17	22	19		4.4	8	Auto(S8)	8	512	391	458
2026	BMW	BMW	X6 xDrive40i	All Wheel Drive	22	26	23		3	6	Auto(S8)	8	406	332	372
2026	BMW	BMW	X7 M60i xDrive	All Wheel Drive	16	20	18		4.4	8	Auto(S8)	8	550	435	498
2026	BMW	BMW	X7 xDrive40i	All Wheel Drive	21	25	23		3	6	Auto(S8)	8	420	346	387
2026	BMW	BMW	Z4 M40i	2-Wheel Drive, Rear	23	29	25		3	6	Auto(S8)	8	386	297	346
2026	BMW	BMW	Z4 M40i	2-Wheel Drive, Rear	19	26	22		3	6	Manual(M6)	6	469	332	407
2026	BMW	BMW	Z4 sDrive30i	2-Wheel Drive, Rear	25	33	28		2	4	Auto(S8)	8	351	266	312
2026	BMW	BMW	i5 eDrive40 Sedan (19'' Wheels)	2-Wheel Drive, Rear	114	106	110	NA	0	NA	Auto(A1)	1	0	0	0
2026	BMW	BMW	i5 eDrive40 Sedan (19'' Wheels)	2-Wheel Drive, Rear	30	32	31	NA	0	NA	Auto(A1)	1	0	0	0
2026	BMW	BMW	i5 eDrive40 Sedan (20'' Wheels)	2-Wheel Drive, Rear	110	102	106	NA	0	NA	Auto(A1)	1	0	0	0
2026	BMW	BMW	i5 eDrive40 Sedan (20'' Wheels)	2-Wheel Drive, Rear	31	33	32	NA	0	NA	Auto(A1)	1	0	0	0
2026	BMW	BMW	i5 eDrive40 Sedan (21'' Wheels)	2-Wheel Drive, Rear	102	93	98	NA	0	NA	Auto(A1)	1	0	0	0
2026	BMW	BMW	i5 eDrive40 Sedan (21'' Wheels)	2-Wheel Drive, Rear	33	36	34	NA	0	NA	Auto(A1)	1	0	0	0
2026	BMW	BMW	i5 xDrive40 Sedan (19'' Wheels)	All Wheel Drive	99	97	98	NA	0	NA	Auto(A1)	1	0	0	0
2026	BMW	BMW	i5 xDrive40 Sedan (19'' Wheels)	All Wheel Drive	34	35	34	NA	0	NA	Auto(A1)	1	0	0	0
2026	BMW	BMW	i5 xDrive40 Sedan (20'' Wheels)	All Wheel Drive	97	94	96	NA	0	NA	Auto(A1)	1	0	0	0
2026	BMW	BMW	i5 xDrive40 Sedan (20'' Wheels)	All Wheel Drive	35	36	35	NA	0	NA	Auto(A1)	1	0	0	0
2026	BMW	BMW	i5 xDrive40 Sedan (21'' Wheels)	All Wheel Drive	92	88	91	NA	0	NA	Auto(A1)	1	0	0	0
2026	BMW	BMW	i5 xDrive40 Sedan (21'' Wheels)	All Wheel Drive	36	38	37	NA	0	NA	Auto(A1)	1	0	0	0
2026	BMW	BMW	i7 M70 xDrive Sedan (20'' Wheels)	All Wheel Drive	72	78	75	NA	0	NA	Auto(A1)	1	0	0	0
2026	BMW	BMW	i7 M70 xDrive Sedan (20'' Wheels)	All Wheel Drive	47	43	45	NA	0	NA	Auto(A1)	1	0	0	0
2026	BMW	BMW	i7 M70 xDrive Sedan (21'' Wheels)	All Wheel Drive	77	83	79	NA	0	NA	Auto(A1)	1	0	0	0
2026	BMW	BMW	i7 M70 xDrive Sedan (21'' Wheels)	All Wheel Drive	44	41	42	NA	0	NA	Auto(A1)	1	0	0	0
2026	BMW	BMW	i7 eDrive50 Sedan (19'' Wheels)	2-Wheel Drive, Rear	85	93	88	NA	0	NA	Auto(A1)	1	0	0	0
2026	BMW	BMW	i7 eDrive50 Sedan (19'' Wheels)	2-Wheel Drive, Rear	40	36	38	NA	0	NA	Auto(A1)	1	0	0	0
2026	BMW	BMW	i7 eDrive50 Sedan (20'' Wheels)	2-Wheel Drive, Rear	82	88	85	NA	0	NA	Auto(A1)	1	0	0	0
2026	BMW	BMW	i7 eDrive50 Sedan (20'' Wheels)	2-Wheel Drive, Rear	41	38	40	NA	0	NA	Auto(A1)	1	0	0	0
2026	BMW	BMW	i7 eDrive50 Sedan (21'' Wheels)	2-Wheel Drive, Rear	84	90	87	NA	0	NA	Auto(A1)	1	0	0	0
2026	BMW	BMW	i7 eDrive50 Sedan (21'' Wheels)	2-Wheel Drive, Rear	40	37	39	NA	0	NA	Auto(A1)	1	0	0	0
2026	BMW	BMW	i7 xDrive60 Sedan (19'' Wheels)	All Wheel Drive	85	91	88	NA	0	NA	Auto(A1)	1	0	0	0
2026	BMW	BMW	i7 xDrive60 Sedan (19'' Wheels)	All Wheel Drive	39	37	38	NA	0	NA	Auto(A1)	1	0	0	0
2026	BMW	BMW	i7 xDrive60 Sedan (20'' Wheels)	All Wheel Drive	81	85	83	NA	0	NA	Auto(A1)	1	0	0	0
2026	BMW	BMW	i7 xDrive60 Sedan (20'' Wheels)	All Wheel Drive	42	39	41	NA	0	NA	Auto(A1)	1	0	0	0
2026	BMW	BMW	i7 xDrive60 Sedan (21'' Wheels)	All Wheel Drive	85	89	87	NA	0	NA	Auto(A1)	1	0	0	0
2026	BMW	BMW	i7 xDrive60 Sedan (21'' Wheels)	All Wheel Drive	40	38	39	NA	0	NA	Auto(A1)	1	0	0	0
2026	BMW	BMW	iX M70 (21'' Wheels)	All Wheel Drive	79	82	80	NA	0	NA	Auto(A1)	1	0	0	0
2026	BMW	BMW	iX M70 (21'' Wheels)	All Wheel Drive	43	41	42	NA	0	NA	Auto(A1)	1	0	0	0
2026	BMW	BMW	iX M70 (22'' Wheels)	All Wheel Drive	74	78	76	NA	0	NA	Auto(A1)	1	0	0	0
2026	BMW	BMW	iX M70 (22'' Wheels)	All Wheel Drive	46	43	44	NA	0	NA	Auto(A1)	1	0	0	0
2026	BMW	BMW	iX M70 (23'' Wheels)	All Wheel Drive	74	76	75	NA	0	NA	Auto(A1)	1	0	0	0
2026	BMW	BMW	iX M70 (23'' Wheels)	All Wheel Drive	45	44	45	NA	0	NA	Auto(A1)	1	0	0	0
2026	BMW	BMW	iX xDrive45 (20'' Wheels)	All Wheel Drive	94	93	94	NA	0	NA	Auto(A1)	1	0	0	0
2026	BMW	BMW	iX xDrive45 (20'' Wheels)	All Wheel Drive	36	36	36	NA	0	NA	Auto(A1)	1	0	0	0
2026	BMW	BMW	iX xDrive45 (21'' Wheels)	All Wheel Drive	91	88	89	NA	0	NA	Auto(A1)	1	0	0	0
2026	BMW	BMW	iX xDrive45 (21'' Wheels)	All Wheel Drive	37	38	38	NA	0	NA	Auto(A1)	1	0	0	0
2026	BMW	BMW	iX xDrive45 (22'' Wheels)	All Wheel Drive	85	82	84	NA	0	NA	Auto(A1)	1	0	0	0
2026	BMW	BMW	iX xDrive45 (22'' Wheels)	All Wheel Drive	40	41	40	NA	0	NA	Auto(A1)	1	0	0	0
2026	BMW	BMW	iX xDrive45 (23'' Wheels)	All Wheel Drive	89	85	87	NA	0	NA	Auto(A1)	1	0	0	0
2026	BMW	BMW	iX xDrive45 (23'' Wheels)	All Wheel Drive	38	39	39	NA	0	NA	Auto(A1)	1	0	0	0
2026	BMW	BMW	iX xDrive60 (20'' Wheels)	All Wheel Drive	99	94	97	NA	0	NA	Auto(A1)	1	0	0	0
2026	BMW	BMW	iX xDrive60 (20'' Wheels)	All Wheel Drive	34	36	35	NA	0	NA	Auto(A1)	1	0	0	0
2026	BMW	BMW	iX xDrive60 (21'' Wheels)	All Wheel Drive	92	89	91	NA	0	NA	Auto(A1)	1	0	0	0
2026	BMW	BMW	iX xDrive60 (21'' Wheels)	All Wheel Drive	37	38	37	NA	0	NA	Auto(A1)	1	0	0	0
2026	BMW	BMW	iX xDrive60 (22'' Wheels)	All Wheel Drive	90	85	88	NA	0	NA	Auto(A1)	1	0	0	0
2026	BMW	BMW	iX xDrive60 (22'' Wheels)	All Wheel Drive	38	40	39	NA	0	NA	Auto(A1)	1	0	0	0
2026	BMW	BMW	iX xDrive60 (23'' Wheels)	All Wheel Drive	87	83	85	NA	0	NA	Auto(A1)	1	0	0	0
2026	BMW	BMW	iX xDrive60 (23'' Wheels)	All Wheel Drive	39	40	40	NA	0	NA	Auto(A1)	1	0	0	0
2026	Bugatti Rimac LLC	Bugatti Rimac	Nevera R	4-Wheel Drive	50	51	51	NA	0	NA	Auto(A1)	1	0	0	0
2026	Bugatti Rimac LLC	Bugatti Rimac	Nevera R	4-Wheel Drive	67	66	66	NA	0	NA	Auto(A1)	1	0	0	0
2026	FCA US LLC	RAM	1500 4X2	2-Wheel Drive, Rear	18	25	21		3	6	Auto(A8)	8	497	356	433
2026	FCA US LLC	RAM	1500 4X2	2-Wheel Drive, Rear	20	25	22		3.6	6	Auto(A8)	8	451	353	407
2026	FCA US LLC	RAM	1500 4X4	4-Wheel Drive	18	24	20		3	6	Auto(A8)	8	500	375	444
2026	FCA US LLC	RAM	1500 4X4	4-Wheel Drive	19	24	21		3.6	6	Auto(A8)	8	457	368	417
2026	FCA US LLC	RAM	1500 4X4	4-Wheel Drive	16	20	18		5.7	8	Auto(A8)	8	555	437	502
2026	FCA US LLC	RAM	1500 HO 4x4	4-Wheel Drive	15	21	17		3	6	Auto(A8)	8	593	434	521
2026	FCA US LLC	RAM	1500 RHO 4x4	4-Wheel Drive	14	16	15		3	6	Auto(A8)	8	634	564	602
2026	FCA US LLC	Dodge	Charger Daytona R/T AWD 245/55ZR18	All Wheel Drive	91	78	85	NA	0	NA	Auto(A1)	1	0	0	0
2026	FCA US LLC	Dodge	Charger Daytona R/T AWD 245/55ZR18	All Wheel Drive	37	43	40	NA	0	NA	Auto(A1)	1	0	0	0
2026	FCA US LLC	Dodge	Charger Daytona R/T AWD 255/45R20	All Wheel Drive	100	89	95	NA	0	NA	Auto(A1)	1	0	0	0
2026	FCA US LLC	Dodge	Charger Daytona R/T AWD 255/45R20	All Wheel Drive	34	38	36	NA	0	NA	Auto(A1)	1	0	0	0
2026	FCA US LLC	Dodge	Charger Daytona R/T AWD 275/40R20	All Wheel Drive	89	76	83	NA	0	NA	Auto(A1)	1	0	0	0
2026	FCA US LLC	Dodge	Charger Daytona R/T AWD 275/40R20	All Wheel Drive	38	44	41	NA	0	NA	Auto(A1)	1	0	0	0
2026	FCA US LLC	Dodge	Charger Daytona R/T AWD 305/35ZR20	All Wheel Drive	93	79	86	NA	0	NA	Auto(A1)	1	0	0	0
2026	FCA US LLC	Dodge	Charger Daytona R/T AWD 305/35ZR20	All Wheel Drive	36	43	39	NA	0	NA	Auto(A1)	1	0	0	0
2026	FCA US LLC	Dodge	Charger Daytona Scat Pack AWD 305/35ZR20	All Wheel Drive	93	79	86	NA	0	NA	Auto(A1)	1	0	0	0
2026	FCA US LLC	Dodge	Charger Daytona Scat Pack AWD 305/35ZR20	All Wheel Drive	36	43	39	NA	0	NA	Auto(A1)	1	0	0	0
2026	FCA US LLC	Dodge	Charger Daytona Scat Pack AWD 325/35ZR20 Rear	All Wheel Drive	77	68	72	NA	0	NA	Auto(A1)	1	0	0	0
2026	FCA US LLC	Dodge	Charger Daytona Scat Pack AWD 325/35ZR20 Rear	All Wheel Drive	44	50	47	NA	0	NA	Auto(A1)	1	0	0	0
2026	FCA US LLC	Dodge	Charger Daytona Scat Pack AWD 325/35ZR20 Rear A/S	All Wheel Drive	82	73	78	NA	0	NA	Auto(A1)	1	0	0	0
2026	FCA US LLC	Dodge	Charger Daytona Scat Pack AWD 325/35ZR20 Rear A/S	All Wheel Drive	41	46	43	NA	0	NA	Auto(A1)	1	0	0	0
2026	FCA US LLC	Jeep	Compass 4X4	All Wheel Drive	23	31	26		2	4	Auto(A8)	8	379	282	335
2026	FCA US LLC	Dodge	Durango AWD	All Wheel Drive	17	24	20		3.6	6	Auto(A8)	8	510	374	449
2026	FCA US LLC	Dodge	Durango AWD	All Wheel Drive	14	21	16		5.7	8	Auto(A8)	8	643	415	541
2026	FCA US LLC	Dodge	Durango RWD	2-Wheel Drive, Rear	18	25	20		3.6	6	Auto(A8)	8	499	355	434
2026	FCA US LLC	ALFA ROMEO	Giulia AWD	All Wheel Drive	23	31	26		2	4	Auto(A8)	8	395	291	348
2026	FCA US LLC	Jeep	Gladiator 4X4	4-Wheel Drive	17	22	19		3.6	6	Auto(A8)	8	518	409	469
2026	FCA US LLC	Chrysler	Pacifica	2-Wheel Drive, Front	19	28	22		3.6	6	Auto(A9)	9	469	317	401
2026	FCA US LLC	ALFA ROMEO	Stelvio AWD	All Wheel Drive	22	28	24		2	4	Auto(A8)	8	407	311	364
2026	FCA US LLC	Chrysler	Voyager	2-Wheel Drive, Front	19	28	22		3.6	6	Auto(A9)	9	469	317	401
2026	FCA US LLC	Jeep	Wrangler 2dr 4X4	4-Wheel Drive	20	23	21		2	4	Auto(A8)	8	439	387	416
2026	FCA US LLC	Jeep	Wrangler 2dr 4X4	4-Wheel Drive	17	23	19		3.6	6	Manual(M6)	6	525	386	462
2026	FCA US LLC	Jeep	Wrangler 4dr 4X4	4-Wheel Drive	20	22	21		2	4	Auto(A8)	8	452	394	426
2026	FCA US LLC	Jeep	Wrangler 4dr 4X4	4-Wheel Drive	18	23	20		3.6	6	Auto(A8)	8	507	382	451
2026	FCA US LLC	Jeep	Wrangler 4dr 4X4	4-Wheel Drive	16	22	19		3.6	6	Manual(M6)	6	542	396	476
2026	Ferrari	Ferrari S.p.A.	12Cilindri	2-Wheel Drive, Rear	12	19	14	G	6.5	12	Auto(AM8)	8	736	477	619
2026	Ferrari	Ferrari S.p.A.	12Cilindri Spider	2-Wheel Drive, Rear	12	17	14	G	6.5	12	Auto(AM8)	8	735	508	633
2026	Ferrari	Ferrari S.p.A.	Purosangue	All Wheel Drive	11	15	12	G	6.5	12	Auto(AM8)	8	825	573	711
2026	Ferrari	Ferrari S.p.A.	Roma Spider	2-Wheel Drive, Rear	17	22	19		3.9	8	Auto(AM8)	8	524	397	467
2026	Ford Motor Company	Lincoln	AVIATOR AWD	Part-time 4-Wheel Drive	17	25	20		3	6	Auto(S10)	10	521	358	447
2026	Ford Motor Company	Lincoln	AVIATOR RWD	2-Wheel Drive, Rear	18	25	21		3	6	Auto(S10)	10	486	355	423
2026	Ford Motor Company	Lincoln	CORSAIR AWD	All Wheel Drive	21	28	24		2	4	Auto(S8)	8	425	316	376
2026	Ford Motor Company	Lincoln	CORSAIR FWD	2-Wheel Drive, Front	22	30	25		2	4	Auto(S8)	8	406	298	358
2026	Ford Motor Company	Ford	ESCAPE AWD	All Wheel Drive	23	31	26		2	4	Auto(A8)	8	386	287	342
2026	Ford Motor Company	Ford	ESCAPE AWD	All Wheel Drive	26	32	28		1.5	3	Auto(A8)	8	347	278	317
2026	Ford Motor Company	Ford	ESCAPE AWD HEV	Part-time 4-Wheel Drive	42	36	39		2.5	4	Auto(AV)	1	208	246	225
2026	Ford Motor Company	Ford	ESCAPE FWD	2-Wheel Drive, Front	27	34	30		1.5	3	Auto(A8)	8	332	256	298
2026	Ford Motor Company	Ford	EXPLORER AWD	Part-time 4-Wheel Drive	18	25	20		3	6	Auto(S10)	10	503	361	439
2026	Ford Motor Company	Ford	EXPLORER AWD	Part-time 4-Wheel Drive	20	27	23		2.3	4	Auto(A10)	10	448	329	394
2026	Ford Motor Company	Ford	EXPLORER RWD	2-Wheel Drive, Rear	18	25	21		3	6	Auto(S10)	10	486	355	423
2026	Ford Motor Company	Ford	EXPLORER RWD	2-Wheel Drive, Rear	20	29	24		2.3	4	Auto(A10)	10	433	308	377
2026	Ford Motor Company	Ford	EXPLORER TREMOR AWD	Part-time 4-Wheel Drive	17	22	19		3	6	Auto(S10)	10	523	403	467
2026	Ford Motor Company	Ford	EXPLORER TREMOR AWD	Part-time 4-Wheel Drive	19	23	21		2.3	4	Auto(S10)	10	460	378	424
2026	Ford Motor Company	Ford	MUSTANG	2-Wheel Drive, Rear	16	24	19		5	8	Auto(S10)	10	558	370	468
2026	Ford Motor Company	Ford	MUSTANG	2-Wheel Drive, Rear	15	23	18		5	8	Manual(M6)	6	586	386	494
2026	Ford Motor Company	Ford	MUSTANG	2-Wheel Drive, Rear	22	33	26		2.3	4	Auto(A10)	10	404	269	341
2026	Ford Motor Company	Ford	MUSTANG DARK HORSE	2-Wheel Drive, Rear	14	22	17	G	5	8	Auto(S10)	10	619	410	525
2026	Ford Motor Company	Ford	MUSTANG DARK HORSE	2-Wheel Drive, Rear	14	22	17	G	5	8	Manual(M6)	6	638	405	533
2026	Ford Motor Company	Lincoln	NAUTILUS AWD	All Wheel Drive	21	29	24		2	4	Auto(A8)	8	425	306	369
2026	Ford Motor Company	Lincoln	NAUTILUS HEV AWD	Part-time 4-Wheel Drive	29	31	30		2	4	Auto(AV)	1	334	282	311
2026	General Motors	GMC	ACADIA AWD	All Wheel Drive	20	23	21		2.5	4	Auto(A8)	8	454	387	423
2026	General Motors	GMC	ACADIA FWD	2-Wheel Drive, Front	20	26	22		2.5	4	Auto(A8)	8	440	342	404
2026	General Motors	Chevrolet	BLAZER AWD	All Wheel Drive	18	25	21		3.6	6	Auto(A9)	9	485	349	424
2026	General Motors	Chevrolet	BLAZER AWD	All Wheel Drive	22	27	24		2	4	Auto(A9)	9	401	329	368
2026	General Motors	Chevrolet	BLAZER EV AWD	All Wheel Drive	92	77	85	NA	0	NA	Auto(A1)	1	0	0	0
2026	General Motors	Chevrolet	BLAZER EV AWD	All Wheel Drive	36	44	40	NA	0	NA	Auto(A1)	1	0	0	0
2026	General Motors	Chevrolet	BLAZER EV AWD	All Wheel Drive	102	86	94	NA	0	NA	Auto(A1)	1	0	0	0
2026	General Motors	Chevrolet	BLAZER EV AWD	All Wheel Drive	33	39	36	NA	0	NA	Auto(A1)	1	0	0	0
2026	General Motors	Chevrolet	BLAZER EV FWD	2-Wheel Drive, Front	114	95	104	NA	0	NA	Auto(A1)	1	0	0	0
2026	General Motors	Chevrolet	BLAZER EV FWD	2-Wheel Drive, Front	30	36	32	NA	0	NA	Auto(A1)	1	0	0	0
2026	General Motors	Chevrolet	BLAZER EV FWD 22IN TIRE	2-Wheel Drive, Front	103	86	95	NA	0	NA	Auto(A1)	1	0	0	0
2026	General Motors	Chevrolet	BLAZER EV FWD 22IN TIRE	2-Wheel Drive, Front	33	39	36	NA	0	NA	Auto(A1)	1	0	0	0
2026	General Motors	Chevrolet	BLAZER FWD	2-Wheel Drive, Front	19	26	22		3.6	6	Auto(A9)	9	467	342	411
2026	General Motors	Chevrolet	BLAZER FWD	2-Wheel Drive, Front	22	29	25		2	4	Auto(A9)	9	414	316	370
2026	General Motors	Cadillac	CADILLAC OPTIQ AWD V SERIES 11kW Charger 15 modes	All Wheel Drive	103	81	92	NA	0	NA	Auto(A1)	1	0	0	0
2026	General Motors	Cadillac	CADILLAC OPTIQ AWD V SERIES 11kW Charger 15 modes	All Wheel Drive	33	42	37	NA	0	NA	Auto(A1)	1	0	0	0
2026	General Motors	Cadillac	CADILLAC OPTIQ AWD V SERIES 19kW charger 15 modes	All Wheel Drive	92	74	83	NA	0	NA	Auto(A1)	1	0	0	0
2026	General Motors	Cadillac	CADILLAC OPTIQ AWD V SERIES 19kW charger 15 modes	All Wheel Drive	37	46	41	NA	0	NA	Auto(A1)	1	0	0	0
